bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
22.91151762008667, 22.848777770996094, 21.28042697906494, 21.266145706176758
20.174379348754883, 20.19333839416504, 14.689633846282959, 14.675722122192383
23.380393981933594, 23.36543560028076, 21.50135040283203, 21.464693546295166
23.198797702789307, 23.159611225128174, 21.420342922210693, 21.393351554870605
20.837852954864502, 20.853395462036133, 16.38998508453369, 16.377592086791992
23.204069137573242, 23.157939910888672, 21.61299228668213, 21.59031867980957
24.14907932281494, 24.171652793884277, 21.838879585266113, 21.812310218811035
23.308138847351074, 23.303730487823486, 21.55600070953369, 21.52738094329834
23.259072303771973, 23.241076469421387, 21.797058582305908, 21.760754585266113
23.279099464416504, 23.26134443283081, 21.499521732330322, 21.466960906982422
23.461251258850098, 23.46245765686035, 21.720921993255615, 21.690387725830078
20.006327629089355, 20.025994777679443, 14.653856754302979, 14.639749526977539
23.324158191680908, 23.285906314849854, 21.546878814697266, 21.51151180267334
23.21157932281494, 23.18026065826416, 21.56778573989868, 21.518540382385254
23.245580196380615, 23.214666843414307, 21.623990535736084, 21.595511436462402
23.84354829788208, 23.848342895507812, 21.757981777191162, 21.73182487487793
23.343675136566162, 23.337478637695312, 21.620264053344727, 21.59573793411255
23.300883769989014, 23.273141384124756, 21.66917324066162, 21.645350456237793
22.880859375, 22.81397819519043, 21.26866340637207, 21.247365474700928
23.075714111328125, 23.051738739013672, 21.650729179382324, 21.609840393066406
23.642992973327637, 23.643367290496826, 21.68529510498047, 21.653473377227783
23.374569416046143, 23.34604263305664, 21.574816703796387, 21.548378467559814
21.966888904571533, 21.99868679046631, 18.69736909866333, 18.679640293121338
23.2981276512146, 23.273472785949707, 21.40188455581665, 21.392111778259277
23.69349241256714, 23.67863178253174, 21.630842685699463, 21.617817878723145
23.202977180480957, 23.229899406433105, 20.405399799346924, 20.38367986679077
23.571925163269043, 23.56435537338257, 21.583576202392578, 21.576144695281982
22.965261936187744, 22.900140285491943, 21.432819366455078, 21.413774490356445
23.335485458374023, 23.333187103271484, 21.606943607330322, 21.581315994262695
23.247969150543213, 23.236663341522217, 21.537635326385498, 21.50477409362793
20.3853702545166, 20.413084030151367, 16.905653476715088, 16.89519166946411
19.92335796356201, 19.94645357131958, 15.464034080505371, 15.451216697692871
23.802106380462646, 23.801817893981934, 21.67752504348755, 21.66707992553711
20.03809690475464, 20.064704418182373, 15.778403282165527, 15.764367580413818
23.18636417388916, 23.14919948577881, 21.47035837173462, 21.445605754852295
22.55103349685669, 22.57819175720215, 19.293479919433594, 19.278151988983154
23.265929222106934, 23.24902057647705, 21.566503047943115, 21.53942346572876
23.350069522857666, 23.32860231399536, 21.52954339981079, 21.497116088867188
22.845678329467773, 22.78494119644165, 21.25171661376953, 21.235013008117676
23.11204195022583, 23.07025671005249, 21.408541202545166, 21.37728214263916
23.050386905670166, 23.020610809326172, 21.559195518493652, 21.522862911224365
23.52168321609497, 23.509507179260254, 21.507713794708252, 21.496317386627197
21.451504230499268, 21.485462188720703, 18.339829444885254, 18.322267532348633
23.458969593048096, 23.43207359313965, 21.650021076202393, 21.62684679031372
21.584858894348145, 21.60731792449951, 17.050189971923828, 17.036268711090088
23.66337537765503, 23.64171266555786, 21.60034418106079, 21.591436862945557
23.268163204193115, 23.22767972946167, 21.481199264526367, 21.474337577819824
23.1284499168396, 23.08088779449463, 21.602654457092285, 21.574108600616455
23.41627597808838, 23.39181661605835, 21.46744728088379, 21.45803213119507
21.38774871826172, 21.424622535705566, 18.501417636871338, 18.482646942138672
22.60650873184204, 22.630786895751953, 19.876766204833984, 19.853312969207764
20.72331190109253, 20.753417015075684, 17.699356079101562, 17.680962085723877
23.40872049331665, 23.42136859893799, 21.237809658050537, 21.20945930480957
23.628180027008057, 23.63276958465576, 21.700913906097412, 21.66057825088501
23.25728416442871, 23.227384090423584, 21.58691644668579, 21.55965805053711
23.696446418762207, 23.719048500061035, 20.897235870361328, 20.870587825775146
23.375871181488037, 23.351454734802246, 21.509313583374023, 21.50151491165161
23.862428665161133, 23.859846591949463, 21.696927547454834, 21.685819625854492
23.10051679611206, 23.067500591278076, 21.58864974975586, 21.55297040939331
20.00415563583374, 20.0281023979187, 15.645716190338135, 15.629348754882812
23.271989822387695, 23.255038261413574, 21.573474407196045, 21.535637378692627
23.8940167427063, 23.923189640045166, 21.572697162628174, 21.549272537231445
23.367011547088623, 23.34050178527832, 21.682217121124268, 21.6540265083313
24.103717803955078, 24.117724895477295, 21.876156330108643, 21.84852361679077
23.32383394241333, 23.295016288757324, 21.578798294067383, 21.554601192474365
20.261902809143066, 20.281853675842285, 15.10847806930542, 15.094506740570068
20.94268798828125, 20.97402572631836, 17.827646732330322, 17.807636260986328
