bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
20.473873615264893, 20.565578937530518, 19.649581909179688, 19.652087688446045
19.198360443115234, 19.204697608947754, 11.025314331054688, 11.035685539245605
21.11682653427124, 21.16077423095703, 19.753313064575195, 19.746084213256836
20.668370723724365, 20.729401111602783, 19.33760643005371, 19.34107780456543
19.57603693008423, 19.58371877670288, 13.002002239227295, 13.009610176086426
20.781140327453613, 20.890369415283203, 19.67644453048706, 19.68787908554077
21.984457969665527, 22.003023624420166, 19.344956874847412, 19.344627857208252
21.152660846710205, 21.189250946044922, 19.785473346710205, 19.77487564086914
20.494835376739502, 20.58783769607544, 19.003324508666992, 19.014606475830078
21.081974506378174, 21.1256742477417, 19.840247631072998, 19.832963943481445
21.069018840789795, 21.137380599975586, 19.514775276184082, 19.512641429901123
18.972771167755127, 18.979487419128418, 11.062662601470947, 11.074681282043457
20.486762523651123, 20.556495189666748, 18.924524784088135, 18.934288024902344
20.78613042831421, 20.8554744720459, 19.628007411956787, 19.6237850189209
20.624375343322754, 20.723812580108643, 19.360980987548828, 19.374303817749023
21.430110931396484, 21.45914077758789, 19.391348361968994, 19.387807846069336
21.19999408721924, 21.239120960235596, 19.882662296295166, 19.872324466705322
20.69939136505127, 20.79181432723999, 19.429893493652344, 19.43713903427124
20.657026767730713, 20.760324001312256, 19.878294467926025, 19.88560914993286
20.539863109588623, 20.639383792877197, 19.464027881622314, 19.4705867767334
21.156961917877197, 21.20408296585083, 19.278278350830078, 19.27882194519043
20.911643505096436, 20.985844135284424, 19.54326868057251, 19.54582452774048
20.198006629943848, 20.20723819732666, 15.614292621612549, 15.615847110748291
21.321024894714355, 21.385583877563477, 20.144062042236328, 20.129036903381348
21.627957820892334, 21.650831699371338, 19.950835704803467, 19.9285888671875
21.248068809509277, 21.257762908935547, 17.7083683013916, 17.709786891937256
21.616528034210205, 21.655523777008057, 20.09202480316162, 20.065205097198486
20.715255737304688, 20.821561813354492, 19.914650917053223, 19.92246389389038
21.13086700439453, 21.175897121429443, 19.7503399848938, 19.739694595336914
21.14661693572998, 21.194050312042236, 19.903175830841064, 19.895458221435547
18.680856227874756, 18.688724040985107, 13.663346767425537, 13.664557933807373
18.64459991455078, 18.65323781967163, 12.171776294708252, 12.179622650146484
21.740612983703613, 21.759870052337646, 19.934914112091064, 19.916114807128906
18.769969940185547, 18.779170513153076, 12.666313648223877, 12.673962116241455
20.680785179138184, 20.760371685028076, 19.611687660217285, 19.61320400238037
20.779714584350586, 20.788145065307617, 16.086087226867676, 16.088006496429443
21.061546802520752, 21.11530303955078, 19.90588903427124, 19.89656925201416
21.178808212280273, 21.22145652770996, 19.945569038391113, 19.9359393119812
20.721251964569092, 20.82639217376709, 19.89659070968628, 19.90178108215332
20.706863403320312, 20.798537731170654, 19.61691379547119, 19.622371196746826
20.780785083770752, 20.879967212677002, 19.790446758270264, 19.79403018951416
21.406474113464355, 21.459801197052002, 20.024611949920654, 20.003414154052734
19.555606842041016, 19.564344882965088, 15.342469215393066, 15.342342853546143
20.94012975692749, 21.007862091064453, 19.498250484466553, 19.501500129699707
20.385515689849854, 20.393970012664795, 13.746473789215088, 13.754475116729736
21.518936157226562, 21.549813747406006, 19.924609661102295, 19.900038242340088
21.08823299407959, 21.160247325897217, 20.03871202468872, 20.031182765960693
20.45886754989624, 20.562710762023926, 19.328503608703613, 19.33743953704834
21.469180583953857, 21.5285325050354, 20.245747566223145, 20.227205753326416
19.503519535064697, 19.51371431350708, 15.658831596374512, 15.656845569610596
20.48795461654663, 20.495660305023193, 17.008371353149414, 17.00472593307495
18.82438898086548, 18.83239984512329, 14.86194133758545, 14.858927726745605
21.16685152053833, 21.188268661499023, 18.764314651489258, 18.762459754943848
21.20439052581787, 21.263198852539062, 19.406046867370605, 19.40335988998413
20.656025409698486, 20.726869106292725, 19.248485565185547, 19.255154132843018
21.524598598480225, 21.533710956573486, 18.035383224487305, 18.032495975494385
21.409194469451904, 21.461362838745117, 20.235753059387207, 20.215623378753662
21.812186241149902, 21.834800243377686, 19.965028762817383, 19.946908950805664
20.57741641998291, 20.673532485961914, 19.558777809143066, 19.563004970550537
18.654918670654297, 18.664231300354004, 12.183659076690674, 12.19139814376831
21.319475173950195, 21.379590034484863, 20.101850032806396, 20.09458303451538
21.730024814605713, 21.748452186584473, 19.004273414611816, 19.001600742340088
20.759999752044678, 20.852079391479492, 19.381039142608643, 19.387049674987793
21.83116912841797, 21.852006912231445, 19.38279390335083, 19.38237428665161
20.840871334075928, 20.931837558746338, 19.501795768737793, 19.507877826690674
19.229166507720947, 19.235999584197998, 11.582756042480469, 11.594226360321045
19.18304204940796, 19.19212818145752, 15.02769947052002, 15.026586055755615
