bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
32.431299686431885, 32.6310920715332, 24.431138038635254, 24.44920778274536
30.621315240859985, 30.754637122154236, 16.271934509277344, 16.19527816772461
33.15329551696777, 33.32911729812622, 24.92027759552002, 24.83623743057251
33.2267689704895, 33.40991497039795, 23.65239381790161, 23.64600896835327
31.99140191078186, 32.00062155723572, 18.135406970977783, 18.037185668945312
33.89300227165222, 34.009748697280884, 24.604880809783936, 24.576892852783203
34.838926792144775, 35.005834102630615, 24.467482566833496, 24.3499493598938
33.471091985702515, 33.575894832611084, 24.979286193847656, 24.868717193603516
34.01682376861572, 34.21501398086548, 23.733410835266113, 23.73021125793457
33.28365445137024, 33.39917182922363, 24.954209327697754, 24.877266883850098
33.88786315917969, 33.95286440849304, 24.74412441253662, 24.63527202606201
30.805048942565918, 30.912464261054993, 16.20598554611206, 16.123206615447998
33.66960048675537, 33.83501052856445, 23.450438976287842, 23.438115119934082
33.59204173088074, 33.72447848320007, 24.77691650390625, 24.723820686340332
33.93124341964722, 34.05907869338989, 24.624321460723877, 24.57819938659668
34.60276007652283, 34.70963001251221, 24.69770908355713, 24.591946601867676
33.19214344024658, 33.256683349609375, 24.99729871749878, 24.90044355392456
33.99991273880005, 34.12659764289856, 24.608497619628906, 24.546523094177246
32.39462733268738, 32.570589780807495, 24.587514400482178, 24.597957134246826
33.34047079086304, 33.43647003173828, 24.316892623901367, 24.301042556762695
34.21127915382385, 34.28487539291382, 24.654526710510254, 24.556593894958496
33.93282890319824, 34.053112268447876, 24.73001718521118, 24.646995067596436
32.789549827575684, 32.90472388267517, 20.884723663330078, 20.77458143234253
32.82654643058777, 32.97990679740906, 25.310118198394775, 25.167415142059326
33.393898010253906, 33.5722541809082, 25.398409366607666, 25.240461826324463
33.89342546463013, 34.07277226448059, 22.744152545928955, 22.649216651916504
33.43952655792236, 33.53466868400574, 25.49612045288086, 25.328452587127686
32.704782485961914, 32.7845025062561, 24.647998809814453, 24.628777503967285
33.41664791107178, 33.516197204589844, 25.000674724578857, 24.901819229125977
33.4083616733551, 33.4831166267395, 24.966773986816406, 24.875903129577637
31.292518377304077, 31.38907790184021, 18.934800624847412, 18.841395378112793
30.965598821640015, 31.12171769142151, 17.351858615875244, 17.269010543823242
33.663480281829834, 33.777626752853394, 25.36144256591797, 25.195441246032715
31.084306240081787, 31.23652935028076, 17.635505199432373, 17.54622220993042
33.370747566223145, 33.5218870639801, 24.739792346954346, 24.70536231994629
33.36306095123291, 33.49120616912842, 21.404073238372803, 21.29359722137451
33.21648836135864, 33.36502552032471, 24.94685411453247, 24.866795539855957
33.432908058166504, 33.55474591255188, 24.960944652557373, 24.872982501983643
32.3515522480011, 32.44995951652527, 24.41760540008545, 24.39373254776001
33.47256541252136, 33.61709117889404, 24.738576412200928, 24.684841632843018
33.022825717926025, 33.169758319854736, 24.456486701965332, 24.445011615753174
33.08350205421448, 33.179768323898315, 25.469684600830078, 25.304100513458252
32.29831099510193, 32.42835283279419, 20.61155080795288, 20.492961406707764
33.95400404930115, 34.16612267494202, 24.766347408294678, 24.695725440979004
32.55349636077881, 32.717411518096924, 18.851659297943115, 18.755943775177002
33.38160514831543, 33.47789168357849, 25.442392826080322, 25.273871421813965
32.978636026382446, 33.11450719833374, 25.06577968597412, 24.974842071533203
33.650304079055786, 33.87073993682861, 24.60735321044922, 24.59695816040039
33.00924062728882, 33.13936948776245, 25.40719747543335, 25.26522397994995
31.996238231658936, 32.159388065338135, 20.787301063537598, 20.685670375823975
33.291308879852295, 33.50173592567444, 22.223787307739258, 22.123095989227295
31.097443103790283, 31.24832272529602, 19.99455213546753, 19.877724647521973
33.94177198410034, 34.06227469444275, 23.964550495147705, 23.84695053100586
34.01209831237793, 34.15339708328247, 24.67055320739746, 24.576866626739502
33.49018573760986, 33.6510443687439, 23.506314754486084, 23.5017728805542
34.46996808052063, 34.641462564468384, 23.338453769683838, 23.225972652435303
32.9559600353241, 33.09756517410278, 25.33623218536377, 25.210797786712646
33.9214825630188, 34.06523942947388, 25.323879718780518, 25.15774965286255
33.145095109939575, 33.323527574539185, 24.46115016937256, 24.448237419128418
30.82001566886902, 30.90855360031128, 17.477684020996094, 17.389304637908936
33.42423677444458, 33.50712537765503, 24.78940486907959, 24.708054065704346
34.58280086517334, 34.721717834472656, 24.16964054107666, 24.057185649871826
33.90526294708252, 34.109002351760864, 24.65954303741455, 24.597601890563965
34.70786690711975, 34.86819386482239, 24.556891918182373, 24.44969654083252
33.99142503738403, 34.14986729621887, 24.647042751312256, 24.570133686065674
31.251792907714844, 31.36884868144989, 16.744625568389893, 16.659481525421143
31.770671606063843, 31.899595260620117, 20.03180742263794, 19.912219047546387
