bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
32.41760730743408, 32.63235092163086, 27.672629356384277, 27.771987915039062
27.71255850791931, 27.953354120254517, 19.97234344482422, 20.029897689819336
33.4022855758667, 33.533616065979004, 28.418737649917603, 28.48264217376709
32.9233455657959, 33.05622696876526, 26.981890201568604, 27.09850311279297
30.20290732383728, 30.468281507492065, 22.012033462524414, 22.07651376724243
33.07883381843567, 33.24854373931885, 28.026773929595947, 28.103618621826172
34.541144371032715, 34.64650630950928, 28.140112161636353, 28.230159282684326
33.21971416473389, 33.35265874862671, 28.42915415763855, 28.492045402526855
33.45901012420654, 33.63308548927307, 27.189993858337402, 27.30567455291748
33.33922028541565, 33.481281995773315, 28.416963815689087, 28.47880721092224
33.67162585258484, 33.81154656410217, 28.289066553115845, 28.384814262390137
27.868435382843018, 28.11828851699829, 19.984829425811768, 20.044567584991455
33.04570555686951, 33.169493675231934, 26.765873432159424, 26.889865398406982
33.756091594696045, 33.903928995132446, 28.373016119003296, 28.451749086380005
33.38673114776611, 33.555346727371216, 28.078162670135498, 28.1657612323761
33.78734469413757, 33.91484260559082, 28.255887031555176, 28.343517780303955
33.235238790512085, 33.36846113204956, 28.442108631134033, 28.50814700126648
33.424975872039795, 33.60197305679321, 28.098626136779785, 28.18360447883606
32.1377968788147, 32.2762405872345, 27.722952365875244, 27.81240701675415
32.61172533035278, 32.7675461769104, 27.61108160018921, 27.724883556365967
34.622130393981934, 34.75635528564453, 28.460729122161865, 28.5574734210968
33.65463376045227, 33.81136417388916, 28.195984363555908, 28.276731967926025
31.263294219970703, 31.434998512268066, 24.532272815704346, 24.61000919342041
32.65540599822998, 32.76614427566528, 28.54214906692505, 28.562724590301514
33.22866201400757, 33.331096172332764, 28.81717324256897, 28.809561729431152
32.94687032699585, 33.0979859828949, 26.428956985473633, 26.522698402404785
33.35974097251892, 33.47070097923279, 28.90478491783142, 28.89021873474121
32.63349533081055, 32.818734645843506, 27.947521209716797, 28.024179935455322
33.07829022407532, 33.21321964263916, 28.3919095993042, 28.455103635787964
33.2091760635376, 33.318058252334595, 28.428021669387817, 28.479783535003662
29.85296368598938, 30.07563352584839, 22.69662380218506, 22.763066291809082
28.9998459815979, 29.259483814239502, 21.13370180130005, 21.200625896453857
33.31401824951172, 33.40836763381958, 28.72850775718689, 28.731766939163208
28.68890643119812, 28.899283409118652, 21.363043785095215, 21.423981189727783
33.0829119682312, 33.238279819488525, 28.106117248535156, 28.18593740463257
31.437876224517822, 31.598479747772217, 24.96046781539917, 25.022926330566406
33.07029128074646, 33.217642307281494, 28.332701921463013, 28.400083780288696
33.4796941280365, 33.622974157333374, 28.47229838371277, 28.539916276931763
32.19959259033203, 32.35042095184326, 27.57228374481201, 27.656071186065674
32.47141361236572, 32.592068910598755, 27.873103618621826, 27.94661521911621
33.29562067985535, 33.464049100875854, 27.96071767807007, 28.054864406585693
33.12377214431763, 33.251861333847046, 28.846076726913452, 28.850879669189453
31.30441665649414, 31.48964524269104, 24.31685209274292, 24.397389888763428
34.00444746017456, 34.1528058052063, 28.3826744556427, 28.442013263702393
29.550658464431763, 29.755183458328247, 22.49807596206665, 22.55622386932373
33.27248573303223, 33.36625576019287, 28.8178551197052, 28.799519538879395
32.83835530281067, 32.973514795303345, 28.386906385421753, 28.41885209083557
33.336769342422485, 33.50782632827759, 28.088181018829346, 28.162717819213867
32.9419219493866, 33.062002658843994, 28.724592924118042, 28.724433183670044
30.84925889968872, 31.008296012878418, 24.39713478088379, 24.480371475219727
32.606468200683594, 32.75368094444275, 25.936286449432373, 26.039812564849854
30.48388123512268, 30.666658878326416, 23.682079315185547, 23.76443386077881
33.33867430686951, 33.44206094741821, 27.55361795425415, 27.646336555480957
34.107234477996826, 34.252554178237915, 28.293392658233643, 28.387796878814697
33.343632221221924, 33.51083040237427, 26.937730312347412, 27.0723295211792
33.7209951877594, 33.85479807853699, 27.05845594406128, 27.146373987197876
32.825767993927, 32.95034885406494, 28.60128879547119, 28.620046377182007
33.245004415512085, 33.343132734298706, 28.68503451347351, 28.68268370628357
33.02528619766235, 33.20919394493103, 27.83808469772339, 27.94161081314087
27.812559604644775, 28.00825834274292, 21.019279956817627, 21.075592041015625
33.32860827445984, 33.45267057418823, 28.21836233139038, 28.295042514801025
34.28134322166443, 34.4162917137146, 27.863160371780396, 27.966718673706055
34.096702337265015, 34.241371154785156, 28.274729251861572, 28.36870789527893
33.98146629333496, 34.094059467315674, 28.116540908813477, 28.200465440750122
33.25502872467041, 33.39509725570679, 28.04084300994873, 28.137876987457275
27.884340286254883, 28.100181818008423, 20.363047122955322, 20.423038005828857
30.830992460250854, 31.042118072509766, 23.776142597198486, 23.856515884399414
