bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
25.350146293640137, 25.369977951049805, 25.326721668243408, 25.329864025115967
25.443506240844727, 25.45886993408203, 25.370378494262695, 25.405824184417725
25.392801761627197, 25.402424335479736, 25.36949396133423, 25.377161502838135
25.05293846130371, 25.068464279174805, 25.049407482147217, 25.054409503936768
25.244886875152588, 25.256202220916748, 25.24311065673828, 25.24853229522705
25.262258052825928, 25.280745029449463, 25.227034091949463, 25.261733531951904
26.33317470550537, 26.34042978286743, 26.325783729553223, 26.323370933532715
25.090131759643555, 25.10115146636963, 25.087263584136963, 25.090067386627197
25.405240058898926, 25.417940616607666, 25.37139892578125, 25.390679836273193
25.576162338256836, 25.59605360031128, 25.521984100341797, 25.514652729034424
25.339486598968506, 25.35306453704834, 25.276196002960205, 25.308120250701904
25.657105445861816, 25.66540241241455, 25.64627170562744, 25.64352035522461
25.377330780029297, 25.396018028259277, 25.36074161529541, 25.37616729736328
25.356404781341553, 25.36762237548828, 25.317745208740234, 25.333592891693115
25.502867698669434, 25.5210542678833, 25.451805591583252, 25.443592071533203
27.366909980773926, 27.387959957122803, 27.360153198242188, 27.36475706100464
25.130114555358887, 25.14573097229004, 25.128283500671387, 25.13556480407715
25.37294864654541, 25.384740829467773, 25.329740047454834, 25.349671840667725
25.373990535736084, 25.38252592086792, 25.31778573989868, 25.34158229827881
25.364911556243896, 25.377326011657715, 25.33214807510376, 25.348498821258545
25.45548915863037, 25.47551393508911, 25.41698694229126, 25.451576709747314
25.466270446777344, 25.48532724380493, 25.411291122436523, 25.44785499572754
25.251781940460205, 25.257267951965332, 25.16357660293579, 25.188064575195312
25.41668176651001, 25.436599254608154, 25.36595106124878, 25.36067008972168
25.219180583953857, 25.240275859832764, 25.17383575439453, 25.210437774658203
25.169544219970703, 25.19069194793701, 25.155651569366455, 25.183370113372803
25.27268648147583, 25.286061763763428, 25.20465850830078, 25.239765644073486
25.499935150146484, 25.51419496536255, 25.43208599090576, 25.41454792022705
26.446340084075928, 26.448769569396973, 26.43961191177368, 26.438546180725098
25.524470806121826, 25.541279315948486, 25.501930713653564, 25.502519607543945
24.975802898406982, 24.990451335906982, 24.958908557891846, 24.98433828353882
25.398929119110107, 25.41198492050171, 25.321309566497803, 25.356662273406982
26.713576316833496, 26.72074317932129, 26.7063045501709, 26.70328140258789
25.317509174346924, 25.337796211242676, 25.268402099609375, 25.30452013015747
24.968595504760742, 24.983890056610107, 24.961440563201904, 24.97969627380371
25.332024097442627, 25.349974632263184, 25.31578302383423, 25.327060222625732
25.42410135269165, 25.438203811645508, 25.374622344970703, 25.40766716003418
25.23735761642456, 25.254030227661133, 25.23656129837036, 25.246219635009766
25.44339418411255, 25.464136600494385, 25.36508321762085, 25.40799617767334
25.37557601928711, 25.389132499694824, 25.37343978881836, 25.377893447875977
25.32614231109619, 25.34078359603882, 25.299110412597656, 25.308969020843506
25.595238208770752, 25.619049072265625, 25.526864528656006, 25.517237186431885
