bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
17.554326057434082, 17.605888843536377, 15.06138563156128, 15.105595588684082
18.863260746002197, 18.877487182617188, 7.269127368927002, 7.324061393737793
18.702545166015625, 18.743934631347656, 15.12080192565918, 15.155458450317383
18.088724613189697, 18.15455675125122, 14.67949390411377, 14.754638671875
19.053208827972412, 19.072041511535645, 9.020965099334717, 9.06930685043335
18.153064250946045, 18.189399242401123, 15.105457305908203, 15.14155387878418
20.361666679382324, 20.3941011428833, 14.923584461212158, 14.962606430053711
18.734023571014404, 18.7743878364563, 15.214855670928955, 15.24522066116333
18.25864553451538, 18.309481143951416, 14.855108261108398, 14.922716617584229
18.520944118499756, 18.562798500061035, 15.199744701385498, 15.232114791870117
18.859622478485107, 18.895938396453857, 15.052824020385742, 15.087776184082031
18.627161979675293, 18.640668392181396, 7.2850823402404785, 7.337861061096191
18.401787281036377, 18.4643292427063, 14.786443710327148, 14.86692190170288
18.206875324249268, 18.24371576309204, 15.07875680923462, 15.112628936767578
18.225345611572266, 18.266031742095947, 14.944794178009033, 14.982521533966064
19.550034999847412, 19.583945274353027, 14.961786270141602, 14.994924068450928
18.68807315826416, 18.726067543029785, 15.245518684387207, 15.274415016174316
18.256912231445312, 18.296236991882324, 14.91600751876831, 14.956283569335938
17.521753311157227, 17.56753444671631, 15.061628818511963, 15.098834037780762
17.893409729003906, 17.941031455993652, 15.003964900970459, 15.051727294921875
19.336791038513184, 19.3723464012146, 15.105886459350586, 15.139021873474121
18.507585525512695, 18.546361923217773, 14.951648712158203, 14.99021053314209
19.298324584960938, 19.325053691864014, 11.500487327575684, 11.546070575714111
18.67819309234619, 18.720364570617676, 15.223097801208496, 15.25026798248291
19.486470222473145, 19.530274868011475, 15.36348819732666, 15.391058921813965
20.04430055618286, 20.071232318878174, 13.382868766784668, 13.423786163330078
19.250657558441162, 19.29459571838379, 15.25242805480957, 15.280382633209229
17.671568393707275, 17.718310356140137, 15.169637203216553, 15.206894874572754
18.800063133239746, 18.83958101272583, 15.293004512786865, 15.322778224945068
18.552799224853516, 18.591644763946533, 15.227556228637695, 15.258386135101318
17.93708086013794, 17.96041250228882, 9.738883972167969, 9.781544208526611
18.116495609283447, 18.133769035339355, 8.2908034324646, 8.337953090667725
19.652199745178223, 19.696249961853027, 15.267648696899414, 15.293874740600586
18.15129041671753, 18.170247077941895, 8.55656385421753, 8.604283332824707
17.994999885559082, 18.0383563041687, 14.904172420501709, 14.93668794631958
19.94685649871826, 19.973537921905518, 12.129325866699219, 12.173128128051758
18.25758457183838, 18.298141956329346, 14.991984367370605, 15.023720264434814
18.55018377304077, 18.59102964401245, 15.191037654876709, 15.2229642868042
17.625091075897217, 17.676658630371094, 15.13922929763794, 15.183343887329102
18.07551622390747, 18.119196891784668, 14.980578422546387, 15.0136137008667
17.90811777114868, 17.949717044830322, 15.093929767608643, 15.136735439300537
19.07111167907715, 19.117591381072998, 15.251765251159668, 15.278241634368896
18.611042499542236, 18.63776683807373, 11.33807897567749, 11.380524635314941
18.7461256980896, 18.788139820098877, 15.193066596984863, 15.23125410079956
19.857072830200195, 19.87389087677002, 9.720458984375, 9.768760204315186
19.316325187683105, 19.36222791671753, 15.307884216308594, 15.332245826721191
18.32958221435547, 18.37453842163086, 15.18686294555664, 15.217664241790771
18.060507774353027, 18.1007981300354, 15.114068984985352, 15.149533748626709
18.940670490264893, 18.985657691955566, 15.456435680389404, 15.483081340789795
18.427579402923584, 18.455212116241455, 11.543641090393066, 11.584041118621826
19.33786392211914, 19.364161491394043, 12.914798259735107, 12.950458526611328
17.770283222198486, 17.798895835876465, 10.643489360809326, 10.68446159362793
19.482152462005615, 19.516830444335938, 14.359962940216064, 14.396214485168457
19.221415519714355, 19.259486198425293, 15.035500526428223, 15.07014513015747
18.312811851501465, 18.373420238494873, 14.909965991973877, 14.985227584838867
20.353689193725586, 20.381755828857422, 13.93918514251709, 13.98005485534668
18.744325637817383, 18.787837028503418, 15.316071510314941, 15.342533588409424
19.723198413848877, 19.767656326293945, 15.229859352111816, 15.258595943450928
17.816390991210938, 17.85802125930786, 14.974422454833984, 15.017518997192383
18.102288246154785, 18.120508193969727, 8.27268362045288, 8.322916030883789
18.474011421203613, 18.51468324661255, 15.086283683776855, 15.120992660522461
20.173585414886475, 20.20623207092285, 14.73339557647705, 14.773540496826172
18.489103317260742, 18.530383110046387, 14.96720552444458, 15.005948543548584
20.183780193328857, 20.216102600097656, 15.022706985473633, 15.059661865234375
18.505635261535645, 18.546531200408936, 15.089292526245117, 15.12876033782959
18.84528636932373, 18.859453201293945, 7.669413089752197, 7.717745304107666
18.165709972381592, 18.193917274475098, 10.812511444091797, 10.854823589324951
