bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
28.969898263090396, 29.03245009236842, 28.965620768473052, 29.030923211296788
25.422130302835505, 25.47716198473332, 25.421946207303648, 25.476488834019122
23.944837779994185, 24.056775936337274, 23.942450417518526, 24.05619909333749
32.013407101497094, 32.11038855153155, 31.974364668321698, 32.10189713132746
20.67565264870196, 20.864910769541048, 20.67519401206873, 20.864108912415624
19.956305273067017, 20.08605012568638, 19.955393610896316, 20.085908880684837
28.670108684116805, 28.71578610411332, 28.66890901726844, 28.71521749792098
31.453554547295976, 31.55281011044872, 31.45047033576045, 31.550180689295836
25.472626509026426, 25.63388116413623, 25.470408469199036, 25.632267436109405
30.924681065616554, 31.067215623713288, 30.852925441216836, 31.060791292153986
30.96427675553282, 31.048287506813104, 30.960138743818764, 31.04669442964899
25.81848360856832, 25.96363558883801, 25.814837321033792, 25.961796684415447
27.668651155669277, 27.74064945545471, 27.66437184124452, 27.740116396925778
28.159223369905867, 28.356127328504595, 28.154455696412576, 28.35359775498985
28.17578436117158, 28.24123436070045, 28.174193783812736, 28.24041947666725
24.00731942355353, 24.10049639530923, 24.006414933372284, 24.100024315382253
21.92966374448108, 22.060517229792595, 21.928133081173577, 22.06001320826639
24.676169127933818, 24.73899556257321, 24.675047701187765, 24.738361819894443
27.679242888996047, 27.81063837833632, 27.677995688115416, 27.8101681103739
27.100548709978383, 27.246527654744547, 27.099633457031654, 27.245839212226926
26.670622865635075, 26.777685130137947, 26.670614526471216, 26.77545185258761
33.25658576155647, 33.43548199278369, 33.253954958370315, 33.427051842320694
25.839227808860414, 25.955050509648334, 25.838800509249516, 25.95360192228916
27.05299516220907, 27.208375099360218, 27.051743154604026, 27.205762688750614
24.030585602409673, 24.181089294029626, 24.028995995450774, 24.180488325974874
26.509326576421785, 26.630692315552395, 26.508077103936785, 26.630321334713543
27.251860647669567, 27.347977749144263, 27.250605588835114, 27.34730648725369
26.041173083126946, 26.13428550895104, 26.040770106655756, 26.13340251426701
25.077816253451203, 25.106803105901086, 25.077186803043652, 25.105406485610757
25.048224601488442, 25.166212999019415, 25.04607627796218, 25.166154224122074
28.672295944822782, 28.808241120111614, 28.641136380369463, 28.806582530196135
27.76578719148472, 27.801133224064465, 27.764858151664377, 27.799133767513894
29.03015274395531, 29.139461756829558, 28.959448904199586, 29.134798724911978
24.55179862128589, 24.658595401985885, 24.54834522402399, 24.657137139621643
26.71207990047379, 26.777533416113926, 26.709532405454624, 26.777374863784566
27.017614525283836, 27.169757429781114, 27.015231598246668, 27.1686825873187
27.557784714343548, 27.64152253557085, 27.556210193578984, 27.64071537910553
28.837093069200932, 28.916488742433227, 28.83556926961891, 28.912643955498634
29.724585525937048, 29.801926929185782, 29.68779318480351, 29.799833131984457
25.231262139808074, 25.362803425068552, 25.230760493497645, 25.36132928233176
32.34768269213605, 32.48609427412191, 32.27598157119604, 32.46916145635346
28.87228407993332, 28.930270876707393, 28.869665877209915, 28.929481706769607
23.458406431978005, 23.65774974199296, 23.458279580976185, 23.656717372385224
28.78029393399616, 28.87370956907819, 28.77840203068004, 28.869107892099784
27.260884243142566, 27.338546230224566, 27.25393815520806, 27.336827057904177
28.611724979124585, 28.71346643874064, 28.610570633781464, 28.712642643087445
27.04075371719254, 27.173608445770665, 27.035547310101876, 27.173085306972897
26.847592060640515, 26.961665763854732, 26.843816706639576, 26.961195491949304
25.5153600498412, 25.671017965428742, 25.514556101075975, 25.67011407107615
25.947172782874684, 26.08137950144136, 25.945536029743693, 26.08053414110294
25.887803116796015, 26.073668533123787, 25.885593064507166, 26.07322980407191
26.922966979236747, 27.009151498530024, 26.919666764526895, 27.008387986561516
31.421285609465215, 31.608840263652738, 31.341993257773733, 31.60476024533061
25.892747562269683, 25.955810318667716, 25.892642465691786, 25.95428566309721
27.880039095837716, 27.906287842957042, 27.87720431440049, 27.904072428968306
22.31939694442671, 22.438562316392627, 22.3187961099524, 22.438235133008465
25.181300968213378, 25.327932904876306, 25.18096806929998, 25.327184509643118
32.57259333821062, 32.68891254826228, 32.53398084828198, 32.687140980808316
23.27943876655838, 23.433773925847618, 23.275669675868194, 23.433488614020888
24.70639430370896, 24.82954584589004, 24.699713782719012, 24.82886235444409
28.764749245164634, 28.8379688248479, 28.763450202734436, 28.834634101078624
28.222993693474713, 28.277968630263647, 28.221668018300125, 28.27709227062794
28.739868465228565, 28.886510073342727, 28.73671982289438, 28.884482694252835
23.912375655896206, 24.037185913295737, 23.91140006078007, 24.036982996377954
25.618075433045956, 25.7470864059348, 25.614367521389397, 25.74542585477379
25.010551013370556, 25.10451141345967, 25.009847301249707, 25.10408975521716
23.0356989725446, 23.197227310012252, 23.025516241787944, 23.196173096348993
27.817091001067936, 27.916892988766357, 27.804651615864472, 27.915258845820517
