bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
28.305404607336207, 29.59312140076534, 28.25783293278845, 29.59167332568191
24.627069877881027, 25.269174604128597, 24.58000630154961, 25.268280429549332
24.39703521967853, 25.04658444616868, 24.38909203629584, 25.044454788951068
30.014087752198023, 31.9397876251144, 29.95074168791533, 31.936895312145957
19.890061456973626, 20.510239140943355, 19.872941855364147, 20.509761357879054
20.58572461887652, 21.031769526277884, 20.557232747236856, 21.03061207166429
27.907110684774494, 29.189660832723835, 27.8195881886963, 29.18923912483713
29.718479625662756, 31.724552197680858, 29.64832275123296, 31.723572248075833
25.199768337757497, 26.458720470389768, 25.17043519434324, 26.458034486737702
29.310718154184013, 31.975115619669772, 29.273936432453727, 31.970163004442586
29.723291319945304, 31.947437981726175, 29.660176528080786, 31.94608502493751
24.850591764936258, 25.891509410523476, 24.820655895924496, 25.890646232595415
26.763170895121434, 27.96647822529205, 26.740070515625238, 27.966049494480245
26.49521341402258, 27.988414528615763, 26.484353254747624, 27.986862277285073
27.609414657015304, 28.597888486442933, 27.527803783604103, 28.59690888272478
24.17997688105289, 24.883124353489745, 24.13259398356609, 24.882671312587387
21.047996962232034, 21.995040366541854, 20.996306010256706, 21.99481689728529
24.31582656634041, 25.09363698511215, 24.259327619419835, 25.093468467960292
26.31569524019315, 27.597807759613907, 26.27138361149123, 27.597689372811267
26.32477683653073, 27.540724412102264, 26.300826767753904, 27.54031723447717
26.71180539490154, 27.708363836959016, 26.651845718915048, 27.706244857151862
32.732676406142176, 36.47122228374807, 32.52050807441641, 36.46301022126346
24.747481633397655, 25.760425240738225, 24.72627932255057, 25.758931666004457
25.26655474968441, 26.81696932977928, 25.231499029134064, 26.814734550782287
23.05648937568961, 23.807773675681904, 23.04556745887855, 23.806948562272638
26.543141280363308, 27.80109906187069, 26.505937941344467, 27.800325621243665
26.305366699264244, 27.53888983669198, 26.27697291624147, 27.538169440432736
25.55531718784681, 26.474954628955178, 25.53695437019538, 26.473984900568
25.756949391618058, 26.36771745369161, 25.50914226545426, 26.357614658861298
24.75491010210719, 25.77938839124063, 24.741185243432465, 25.779225528214987
26.822332634149838, 28.477448887090894, 26.732205272446922, 28.476235517515033
28.769087572017945, 29.89249293152566, 28.62991515408487, 29.890539305175416
28.931546235776306, 30.942072489654066, 28.840182390550098, 30.937583980808313
23.585576456782025, 24.375106247172383, 23.55624453633381, 24.37458822953593
26.328244894547016, 27.24221130683093, 26.267635381085846, 27.242117886857997
26.090376693181433, 27.104311603257855, 26.068737325286186, 27.103950437539687
27.47751528020218, 28.474909734174197, 27.404529571313304, 28.473687464066465
30.55526775783529, 32.50488783219304, 30.354797121381978, 32.50075508336219
28.542330251139497, 30.35884897662739, 28.524185569242636, 30.358090966016164
24.078772168368825, 25.08921850077136, 24.05374875838194, 25.087532423260274
29.61233948657298, 32.17778219600284, 29.553414794774334, 32.17074248307791
27.881023384058235, 28.84221149227271, 27.78635238136335, 28.841366914821332
22.5195015087223, 23.447267435817814, 22.511972417999086, 23.446692597189507
27.819041616759947, 29.272257624207406, 27.78033615380976, 29.26731323167267
25.87087086958579, 27.06891088422444, 25.836125506168557, 27.068410361550818
27.26529490413801, 28.376374969276362, 27.241634642300966, 28.375930205722188
26.327376461188503, 27.608732507553917, 26.30407396409315, 27.608448526902322
25.936994138493127, 27.129966011668692, 25.903014566717957, 27.129582696605326
25.370118110664436, 26.436955774847803, 25.347671703254463, 26.43551208766927
24.79898452662407, 25.866387890950097, 24.782417236672607, 25.865969555475303
25.01161217804874, 26.291700718516232, 24.99436837215793, 26.291105129896753
26.26708590251185, 27.228506436665395, 26.255330800611844, 27.228138841390642
29.226963275878067, 31.303469931968106, 29.007104451299963, 31.298489294110862
25.733932620040047, 26.623821782159943, 25.653634374592855, 26.62186649184787
28.659828339033094, 29.930989078815546, 28.520746960906294, 29.92993788404557
21.69779820711791, 22.32311777217827, 21.685275242136218, 22.322827054112594
24.139192189473977, 25.216890682622203, 24.107734016687463, 25.216544406087202
29.76276283215787, 32.56105558668275, 29.76217581930085, 32.559095621642314
22.853911956293064, 23.68720396470313, 22.830310720285638, 23.686996696382067
25.035374436897428, 25.716186971815553, 25.008758950251345, 25.7145244134423
28.946397400085402, 30.265166769117414, 28.76330620329831, 30.261787390375734
27.750885607590263, 28.985373731905707, 27.6746898198122, 28.984669591104183
27.21264044715679, 28.751839535002574, 27.20244390103842, 28.75012485610503
23.012036425510665, 23.70030105939412, 23.000663598761722, 23.69956056394259
23.79212589851242, 25.33519963256431, 23.752141255925316, 25.3347369973364
24.45613790602503, 25.206585410610714, 24.441917868356665, 25.20632599985266
22.037969839712844, 22.870778149614814, 22.016886876228757, 22.870158497384026
26.59310214965364, 27.59634037418222, 26.560615666447106, 27.595308000425526
