bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
30.11418581008911, 30.797470808029175, 23.94921064376831, 23.888320922851562
30.559569597244263, 31.73024296760559, 16.29171848297119, 15.99933385848999
30.500856637954712, 31.02831244468689, 24.40598726272583, 24.212794303894043
31.738494634628296, 32.67233490943909, 23.46996784210205, 23.417677879333496
31.961288452148438, 33.05965185165405, 18.161544799804688, 17.884931564331055
32.66680836677551, 33.55639934539795, 24.38056468963623, 24.18811559677124
34.79421138763428, 35.510380268096924, 24.40441131591797, 24.15337085723877
31.491321325302124, 31.93537473678589, 24.604551792144775, 24.399445056915283
31.587307453155518, 32.166748046875, 23.484556674957275, 23.381733894348145
30.47464370727539, 30.97701072692871, 24.399824142456055, 24.23882007598877
32.18120455741882, 32.58785128593445, 24.495949745178223, 24.258601665496826
30.85672378540039, 32.03465938568115, 16.22558355331421, 15.941107273101807
32.24160671234131, 33.08683156967163, 23.310635089874268, 23.256964683532715
30.20857572555542, 30.70652484893799, 24.18081521987915, 24.03712034225464
32.88525342941284, 33.85271668434143, 24.41640615463257, 24.206669330596924
33.838621377944946, 34.50663208961487, 24.563705921173096, 24.313323497772217
31.345551013946533, 31.868977546691895, 24.622304439544678, 24.439568519592285
33.044748306274414, 33.91186833381653, 24.453494548797607, 24.187593460083008
29.786827564239502, 30.416547060012817, 24.01815891265869, 23.94237518310547
31.35227918624878, 31.87556505203247, 24.013442993164062, 23.891911506652832
32.97113656997681, 33.511232137680054, 24.4484806060791, 24.218358993530273
32.65667676925659, 33.50776433944702, 24.528229236602783, 24.28633689880371
32.062435150146484, 32.922964096069336, 20.841197967529297, 20.627012252807617
31.5775203704834, 32.27832078933716, 24.939663410186768, 24.747314453125
32.60179877281189, 33.242162466049194, 25.13225793838501, 24.87936019897461
33.387943506240845, 34.110329151153564, 22.679731845855713, 22.504396438598633
31.60610318183899, 32.14173197746277, 25.027804374694824, 24.801859855651855
30.2938175201416, 30.91861605644226, 24.151394367218018, 24.035675525665283
31.36452317237854, 31.83260679244995, 24.60726261138916, 24.421474933624268
30.82623600959778, 31.377511024475098, 24.481847286224365, 24.324355125427246
30.9943687915802, 31.88491463661194, 18.908262252807617, 18.713243007659912
30.909647941589355, 32.196590304374695, 17.34992742538452, 17.10984706878662
32.64567017555237, 33.217012882232666, 25.065360069274902, 24.821672439575195
30.993313789367676, 32.23498463630676, 17.63075351715088, 17.404155731201172
31.631802320480347, 32.463804483413696, 24.42314624786377, 24.2527437210083
32.62916088104248, 33.42046141624451, 21.33234977722168, 21.131012439727783
30.598942041397095, 31.052287817001343, 24.427001476287842, 24.23391342163086
30.4187273979187, 30.816065073013306, 24.40059185028076, 24.204154014587402
30.269088745117188, 30.93082904815674, 23.978042602539062, 23.90782356262207
31.893969774246216, 32.71386981010437, 24.42063331604004, 24.24755573272705
30.369224548339844, 30.994162559509277, 23.93481969833374, 23.856866359710693
31.977908611297607, 32.64747500419617, 25.13282060623169, 24.91602897644043
32.07095265388489, 33.0669629573822, 20.58831214904785, 20.371711254119873
32.73267865180969, 33.59376668930054, 24.601166248321533, 24.351396560668945
32.59458661079407, 33.948235511779785, 18.865609169006348, 18.592333793640137
31.984065771102905, 32.50361919403076, 25.066981315612793, 24.832065105438232
31.44416093826294, 32.21758961677551, 24.690299034118652, 24.56104278564453
32.361522912979126, 33.240928649902344, 24.351630210876465, 24.183871746063232
31.89549684524536, 32.61134743690491, 25.056684017181396, 24.843502044677734
31.788315773010254, 32.64145255088806, 20.746917724609375, 20.59964418411255
32.371251583099365, 33.059728145599365, 22.139875888824463, 21.96439027786255
30.94486117362976, 31.854665279388428, 19.96169090270996, 19.78315830230713
33.64634990692139, 34.40496206283569, 23.894736766815186, 23.63593578338623
32.70701766014099, 33.27130079269409, 24.452519416809082, 24.235658645629883
32.13278889656067, 33.02539348602295, 23.372390270233154, 23.315887451171875
33.32231283187866, 33.96983027458191, 23.23655366897583, 23.006114959716797
31.640970706939697, 32.38351345062256, 24.96520757675171, 24.78487253189087
32.73980736732483, 33.30793857574463, 25.073249340057373, 24.7936749458313
30.57474374771118, 31.17283821105957, 23.98341178894043, 23.890492916107178
30.775856971740723, 32.0778089761734, 17.47833251953125, 17.235393524169922
30.783051252365112, 31.179710626602173, 24.311556816101074, 24.120535850524902
34.353628158569336, 35.149924755096436, 24.094579219818115, 23.85186195373535
32.65644192695618, 33.43108892440796, 24.47390079498291, 24.236152172088623
34.28135871887207, 35.09812116622925, 24.464445114135742, 24.215946197509766
32.62971878051758, 33.492863178253174, 24.46995258331299, 24.223711490631104
31.26569926738739, 32.45047450065613, 16.7708683013916, 16.487891674041748
31.583759784698486, 32.48310446739197, 19.997694492340088, 19.77869749069214
