bestPSNR_wbest, bestPSNR_wlast, PSNR_wbest, PSNR_wlast
15.72718858718872, 15.705418586730957, 9.617836475372314, 9.623732566833496
18.773694038391113, 18.769993782043457, 1.8471956253051758, 1.8363499641418457
17.343738079071045, 17.327628135681152, 9.303288459777832, 9.29976224899292
16.743526458740234, 16.724376678466797, 9.383366107940674, 9.386637210845947
18.89927387237549, 18.893752098083496, 3.695211410522461, 3.686184883117676
16.522481441497803, 16.497271060943604, 9.59493637084961, 9.58742618560791
19.619436264038086, 19.606549739837646, 9.300475120544434, 9.287707805633545
17.424046993255615, 17.40669012069702, 9.539670944213867, 9.539847373962402
16.920218467712402, 16.90631628036499, 9.440066814422607, 9.431800842285156
17.12364912033081, 17.10819959640503, 9.493908882141113, 9.491567611694336
17.68488645553589, 17.66972303390503, 9.523181915283203, 9.517338275909424
18.532638549804688, 18.528637886047363, 1.8853282928466797, 1.8702459335327148
17.133569717407227, 17.11383819580078, 9.459521770477295, 9.455885887145996
16.738879680633545, 16.723756790161133, 9.4667649269104, 9.462616443634033
16.72420024871826, 16.70206069946289, 9.346773624420166, 9.338197708129883
18.59466552734375, 18.580243587493896, 9.311480522155762, 9.307613372802734
17.31046199798584, 17.29146718978882, 9.578635692596436, 9.576268196105957
16.78743600845337, 16.768503189086914, 9.391424655914307, 9.387402534484863
15.693597793579102, 15.6712007522583, 9.545552730560303, 9.547734260559082
16.351215839385986, 16.3289737701416, 9.528424739837646, 9.524288177490234
18.229575157165527, 18.214168548583984, 9.41089153289795, 9.406015872955322
17.14808940887451, 17.130930423736572, 9.22856330871582, 9.221110343933105
18.993654251098633, 18.985278606414795, 6.078066825866699, 6.072607040405273
17.32494592666626, 17.306644916534424, 9.25983190536499, 9.26037073135376
18.398780822753906, 18.379957675933838, 9.54279899597168, 9.539926052093506
19.59486961364746, 19.5855975151062, 7.715740203857422, 7.706193923950195
18.14237117767334, 18.12523365020752, 9.420511722564697, 9.418222904205322
15.82712173461914, 15.803067684173584, 9.588656425476074, 9.582679271697998
17.479124069213867, 17.463395595550537, 9.582321643829346, 9.581542015075684
17.148401737213135, 17.1307110786438, 9.57390308380127, 9.56963062286377
17.647018432617188, 17.63869285583496, 4.254024028778076, 4.24412727355957
17.95863389968872, 17.95295000076294, 2.919631004333496, 2.909550666809082
18.637542724609375, 18.620176315307617, 9.479060173034668, 9.477646350860596
17.968838214874268, 17.962956428527832, 3.14241886138916, 3.1319308280944824
16.42786979675293, 16.408438682556152, 9.437839984893799, 9.434771537780762
19.645042419433594, 19.636719226837158, 6.601457595825195, 6.5941691398620605
16.87716245651245, 16.860082149505615, 9.398751258850098, 9.403152465820312
17.16372013092041, 17.145209312438965, 9.48744535446167, 9.476661682128906
15.792460441589355, 15.770313739776611, 9.585039615631104, 9.589929580688477
16.453077793121338, 16.430213451385498, 9.392027854919434, 9.385342597961426
16.25654697418213, 16.238961219787598, 9.466347694396973, 9.465382099151611
17.875194549560547, 17.857487201690674, 9.322724342346191, 9.319758415222168
18.24025869369507, 18.23019027709961, 5.814986228942871, 5.806083679199219
17.407996654510498, 17.388570308685303, 9.39251184463501, 9.38284158706665
19.700546264648438, 19.695420265197754, 4.281105995178223, 4.270274639129639
18.159198760986328, 18.141887187957764, 9.42789077758789, 9.427099227905273
16.77562952041626, 16.757419109344482, 9.229979515075684, 9.223024845123291
16.409225463867188, 16.369738578796387, 9.597828388214111, 9.589269161224365
17.530484199523926, 17.509911060333252, 9.465105533599854, 9.461627006530762
18.04276466369629, 18.03302526473999, 6.000955104827881, 5.994253158569336
18.808281421661377, 18.79706859588623, 7.3580098152160645, 7.351551055908203
17.39445924758911, 17.384769916534424, 5.104477405548096, 5.100152492523193
18.647818565368652, 18.63342523574829, 8.705108165740967, 8.696892261505127
18.15236806869507, 18.137264251708984, 9.365320205688477, 9.357104301452637
16.95688247680664, 16.936919689178467, 9.543313980102539, 9.539940357208252
19.85870599746704, 19.84901189804077, 8.230390548706055, 8.216228485107422
17.34307289123535, 17.324130535125732, 9.376678466796875, 9.375193119049072
18.740878105163574, 18.724730014801025, 9.359209537506104, 9.359345436096191
16.227848529815674, 16.208105087280273, 9.422588348388672, 9.41762924194336
17.953979969024658, 17.94818639755249, 2.8020787239074707, 2.7901411056518555
17.06444263458252, 17.0466947555542, 9.487791061401367, 9.48526382446289
19.45091962814331, 19.436848163604736, 9.175429344177246, 9.161014556884766
17.101106643676758, 17.0803165435791, 9.393007755279541, 9.38366174697876
19.35041904449463, 19.337329864501953, 9.354875087738037, 9.34788465499878
17.057650089263916, 17.033696174621582, 9.40338134765625, 9.392194747924805
18.734683990478516, 18.73082160949707, 2.2983384132385254, 2.288041114807129
17.79973268508911, 17.78968334197998, 5.244874954223633, 5.237219333648682
